t_s,cmd_hz,meas_hz,meas_a
8.5060,900.000,893.80,6.70
8.6035,900.000,893.80,6.70
8.7391,900.000,893.80,6.70
8.8033,900.000,893.80,6.70
8.9052,900.000,893.80,6.70
9.0061,900.000,893.80,6.70
9.1042,900.000,893.80,6.70
9.2026,900.000,893.80,6.60
9.3020,900.000,893.80,6.60
9.4070,900.000,893.80,6.60
9.5057,900.000,893.80,6.60
9.6056,900.000,893.80,6.60
9.7024,900.000,893.80,6.60
9.8059,900.000,893.80,6.60
9.9024,900.000,893.80,6.60
10.0012,900.000,893.80,6.60
10.1037,900.000,893.80,6.60
10.2070,900.000,893.80,6.70
10.3060,900.000,893.80,6.70
10.4012,900.000,893.80,6.70
10.5059,900.000,893.80,6.70
10.6061,900.000,893.80,6.70
10.7042,900.000,893.80,6.70
10.8025,900.000,893.80,6.70
10.9071,900.000,893.80,6.70
11.0380,900.000,893.80,6.60
11.1059,900.000,893.80,6.60
11.2059,900.000,893.80,6.60
11.3063,900.000,893.80,6.60
11.4021,900.000,893.80,6.60
11.5024,900.000,893.80,6.60
11.6059,900.000,893.80,6.60
11.7060,900.000,893.80,6.60
11.8048,900.000,893.80,6.70
11.9059,900.000,893.80,6.70
12.0390,900.000,893.80,6.70
12.1059,900.000,893.80,6.70
12.2060,900.000,893.80,6.70
12.3392,900.000,893.80,6.60
12.4057,900.000,893.80,6.60
12.5061,900.000,893.80,6.60
12.6030,900.000,893.80,6.70
12.7041,900.000,893.80,6.70
12.8390,900.000,893.80,6.70
12.9046,900.000,893.80,6.70
13.0378,900.000,893.80,6.70
13.1025,900.000,893.80,6.70
13.2017,900.000,893.80,6.70
13.3391,900.000,893.80,6.60
13.4017,900.000,893.80,6.60
13.5058,900.000,893.80,6.60
13.6062,900.000,893.80,6.60
13.7060,900.000,893.80,6.60
13.8389,900.000,893.80,6.70
13.9030,900.000,893.80,6.70
14.0061,900.000,893.80,6.70
14.1056,900.000,893.80,6.70
14.2061,900.000,893.80,6.70
14.3388,900.000,893.80,6.70
14.4060,900.000,893.80,6.70
14.5026,900.000,893.80,6.70
14.6054,900.000,893.80,6.70
14.7037,900.000,893.80,6.70
14.8058,900.000,893.80,6.70
14.9059,900.000,893.80,6.70
15.0057,900.000,893.80,6.70
15.1058,900.000,893.80,6.70
15.2059,900.000,893.80,6.70
15.3021,900.000,893.80,6.70
15.4030,900.000,893.80,6.70
15.5011,900.000,893.80,6.70
15.6045,900.000,893.80,6.60
15.7042,900.000,893.80,6.60
15.8390,900.000,893.80,6.70
15.9061,900.000,893.80,6.70
16.0060,900.000,893.80,6.70
16.1057,900.000,893.80,6.70
16.2057,900.000,893.80,6.70
16.3391,900.000,893.80,6.70
16.4057,900.000,893.80,6.70
16.5059,900.000,893.80,6.70
16.6057,900.000,893.80,6.70
16.7059,900.000,893.80,6.70
16.8046,900.000,893.80,6.70
16.9037,900.000,893.80,6.70
17.0031,900.000,893.80,6.70
17.1382,900.000,893.80,6.70
17.2037,900.000,893.80,6.70
17.3059,900.000,893.80,6.70
17.4035,900.000,893.80,6.60
17.5016,900.000,893.80,6.60
17.6071,900.000,893.80,6.60
17.7060,900.000,893.80,6.60
17.8058,900.000,893.80,6.60
17.9068,900.000,893.80,6.60
18.0062,900.000,893.80,6.60
18.1061,900.000,893.80,6.60
18.2060,900.000,893.80,6.70
18.3050,900.000,893.80,6.70
18.4069,900.000,893.80,6.70
18.5014,900.000,893.80,6.70
18.6059,900.000,893.80,6.70
18.7040,900.000,893.80,6.70
18.8061,900.000,893.80,6.70
18.9387,900.000,893.80,6.70
19.0014,900.000,893.80,6.70
19.1007,900.000,893.80,6.70
19.2060,900.000,893.80,6.70
19.3030,900.000,893.80,6.70
19.4062,900.000,893.80,6.70
19.5020,900.000,893.80,6.70
19.6058,900.000,893.80,6.70
19.7035,900.000,893.80,6.60
19.8012,900.000,893.80,6.60
19.9031,900.000,893.80,6.60
20.0062,900.000,893.80,6.60
20.1028,900.000,893.80,6.60
20.2058,900.000,893.80,6.70
20.3060,900.000,893.80,6.70
20.4069,900.000,893.80,6.70
20.5057,900.000,893.80,6.70
20.6059,900.000,893.80,6.70
20.7016,900.000,893.80,6.70
20.8045,900.000,893.80,6.70
20.9023,900.000,893.80,6.70
21.0061,900.000,893.80,6.70
21.1076,900.000,893.80,6.60
21.2058,900.000,893.80,6.60
21.3062,900.000,893.80,6.60
21.4068,900.000,893.80,6.70
21.5048,900.000,893.80,6.70
21.6054,900.000,893.80,6.70
21.7057,900.000,893.80,6.60
21.8037,900.000,893.80,6.60
21.9377,900.000,893.80,6.60
22.0060,900.000,893.80,6.60
22.1060,900.000,893.80,6.60
22.2061,900.000,893.80,6.70
22.3061,900.000,893.80,6.70
22.4061,900.000,893.80,6.70
22.5024,900.000,893.80,6.70
22.6058,900.000,893.80,6.70
22.7044,900.000,893.80,6.60
22.8061,900.000,893.80,6.60
22.9040,900.000,893.80,6.60
23.0059,900.000,893.80,6.60
23.1368,900.000,893.80,6.70
23.2023,900.000,893.80,6.70
23.3060,900.000,893.80,6.70
23.4042,900.000,893.80,6.70
23.5016,900.000,893.80,6.70
23.6013,900.000,893.80,6.70
23.7045,900.000,893.80,6.60
23.8044,900.000,893.80,6.60
23.9043,900.000,893.80,6.70
24.0058,900.000,893.80,6.70
24.1032,900.000,893.80,6.70
24.2056,900.000,893.80,6.70
24.3059,900.000,893.80,6.70
24.4064,900.000,893.80,6.70
24.5019,900.000,893.80,6.70
24.6042,900.000,893.80,6.70
24.7073,900.000,893.80,6.60
24.8012,900.000,893.80,6.60
24.9059,900.000,893.80,6.60
25.0374,900.000,893.80,6.60
25.1009,900.000,893.80,6.60
25.2053,900.000,893.80,6.60
25.3017,900.000,893.80,6.60
25.4057,900.000,893.80,6.60
25.5373,900.000,893.80,6.70
25.6037,900.000,893.80,6.70
25.7021,900.000,893.80,6.70
25.8009,900.000,893.80,6.60
25.9015,900.000,893.80,6.60
26.0076,900.000,893.80,6.70
26.1057,900.000,893.80,6.70
26.2062,900.000,893.80,6.70
26.3061,900.000,893.80,6.70
26.4057,900.000,893.80,6.70
26.5052,900.000,893.80,6.70
26.6020,900.000,893.80,6.70
26.7043,900.000,893.80,6.70
26.8059,900.000,893.80,6.70
26.9059,900.000,893.80,6.70
27.0371,900.000,893.80,6.60
27.1059,900.000,893.80,6.60
27.2031,900.000,893.80,6.60
27.3015,900.000,893.80,6.60
27.4058,900.000,893.80,6.60
27.5044,900.000,893.80,6.60
27.6364,900.000,893.80,6.60
27.7066,900.000,893.80,6.60
27.8058,900.000,893.80,6.70
27.9029,900.000,893.80,6.70
28.0380,900.000,893.80,6.70
28.1031,900.000,893.80,6.70
28.2062,900.000,893.80,6.70
28.3052,900.000,893.80,6.70
28.4044,900.000,893.80,6.70
28.5043,900.000,893.80,6.70
28.6040,900.000,893.80,6.70
28.7028,900.000,893.80,6.70
28.8017,900.000,893.80,6.70
28.9060,900.000,893.80,6.70
29.0040,900.000,893.80,6.70
29.1020,900.000,893.80,6.70
29.2374,900.000,893.80,6.60
29.3013,900.000,893.80,6.60
29.4060,900.000,893.80,6.60
29.5039,900.000,893.80,6.60
29.6058,900.000,893.80,6.60
29.7033,900.000,893.80,6.60
29.8038,900.000,893.80,6.70
29.9041,900.000,893.80,6.70
